ItemId,QualityStars,IconNo,IconColNo,Price
19681,2,2036,111,50000
19682,3,2036,111,50000
19683,4,2036,111,50000
19684,4,2137,84,50000
19685,4,2137,85,50000
19813,0,1236,10,31900
19814,1,1236,10,31900
19815,2,1236,10,31900
19816,3,1236,10,31900
19817,4,1236,10,31900
19818,0,1638,11,33495
19819,1,1638,11,33495
19820,2,1638,11,33495
19821,3,1638,11,33495
19822,4,1638,11,33495
19823,0,2309,11,34452
19824,1,2309,11,34452
19825,2,2309,11,34452
19826,3,2309,11,34452
19827,4,2309,11,34452
19828,0,2309,111,35090
19829,1,2309,111,35090
19830,2,2309,111,35090
19831,3,2309,111,35090
19832,4,2309,111,35090
19833,4,2311,84,50000
19834,4,2311,85,50000
19835,4,2079,84,50000
19836,4,2079,85,50000
20171,0,1237,10,35090
20172,1,1237,10,35090
20173,2,1237,10,35090
20174,3,1237,10,35090
20175,4,1237,10,35090
20176,0,1636,11,36685
20177,1,1636,11,36685
20178,2,1636,11,36685
20179,3,1636,11,36685
20180,4,1636,11,36685
20181,0,2310,11,37642
20182,1,2310,11,37642
20183,2,2310,11,37642
20184,3,2310,11,37642
20185,4,2310,11,37642
20186,0,2310,111,38280
20187,1,2310,111,38280
20188,2,2310,111,38280
20189,3,2310,111,38280
20190,4,2310,111,38280
20191,4,2311,84,50000
20192,4,2311,85,50000
20193,4,1637,84,50000
20194,4,1637,85,50000
19693,0,2040,111,50000
19694,1,2040,111,50000
19695,2,2040,111,50000
19696,3,2040,111,50000
19697,4,2040,111,50000
19698,4,2151,84,50000
19699,4,2151,85,50000
19859,0,1246,10,39700
19860,1,1246,10,39700
19861,2,1246,10,39700
19862,3,1246,10,39700
19863,4,1246,10,39700
19864,0,1654,11,41685
19865,1,1654,11,41685
19866,2,1654,11,41685
19867,3,1654,11,41685
19868,4,1654,11,41685
19869,0,2317,11,42876
19870,1,2317,11,42876
19871,2,2317,11,42876
19872,3,2317,11,42876
19873,4,2317,11,42876
19874,0,2317,111,43670
19875,1,2317,111,43670
19876,2,2317,111,43670
19877,3,2317,111,43670
19878,4,2317,111,43670
19879,4,2319,84,50000
19880,4,2319,85,50000
19881,4,2081,84,50000
19882,4,2081,85,50000
20217,0,1247,10,43670
20218,1,1247,10,43670
20219,2,1247,10,43670
20220,3,1247,10,43670
20221,4,1247,10,43670
20222,0,1652,11,45655
20223,1,1652,11,45655
20224,2,1652,11,45655
20225,3,1652,11,45655
20226,4,1652,11,45655
20227,0,2318,11,46846
20228,1,2318,11,46846
20229,2,2318,11,46846
20230,3,2318,11,46846
20231,4,2318,11,46846
20232,0,2318,111,47640
20233,1,2318,111,47640
20234,2,2318,111,47640
20235,3,2318,111,47640
20236,4,2318,111,47640
20237,4,2319,84,50000
20238,4,2319,85,50000
20239,4,1653,84,50000
20240,4,1653,85,50000
19700,0,2042,111,50000
19701,1,2042,111,50000
19702,2,2042,111,50000
19703,3,2042,111,50000
19704,4,2042,111,50000
19705,4,2152,84,50000
19706,4,2152,85,50000
19883,0,1254,10,39700
19884,1,1254,10,39700
19885,2,1254,10,39700
19886,3,1254,10,39700
19887,4,1254,10,39700
19888,0,1662,11,41685
19889,1,1662,11,41685
19890,2,1662,11,41685
19891,3,1662,11,41685
19892,4,1662,11,41685
19893,0,2321,11,42876
19894,1,2321,11,42876
19895,2,2321,11,42876
19896,3,2321,11,42876
19897,4,2321,11,42876
19898,0,2321,111,43670
19899,1,2321,111,43670
19900,2,2321,111,43670
19901,3,2321,111,43670
19902,4,2321,111,43670
19903,4,2323,84,50000
19904,4,2323,85,50000
19905,4,2082,84,50000
19906,4,2082,85,50000
20241,0,1255,10,43670
20242,1,1255,10,43670
20243,2,1255,10,43670
20244,3,1255,10,43670
20245,4,1255,10,43670
20246,0,1660,11,45655
20247,1,1660,11,45655
20248,2,1660,11,45655
20249,3,1660,11,45655
20250,4,1660,11,45655
20251,0,2322,11,46846
20252,1,2322,11,46846
20253,2,2322,11,46846
20254,3,2322,11,46846
20255,4,2322,11,46846
20256,0,2322,111,47640
20257,1,2322,111,47640
20258,2,2322,111,47640
20259,3,2322,111,47640
20260,4,2322,111,47640
20261,4,2323,84,50000
20262,4,2323,85,50000
20263,4,1661,84,50000
20264,4,1661,85,50000
19707,0,2044,111,50000
19708,1,2044,111,50000
19709,2,2044,111,50000
19710,3,2044,111,50000
19711,4,2044,111,50000
19712,4,2159,84,50000
19713,4,2159,85,50000
19907,0,1256,10,39700
19908,1,1256,10,39700
19909,2,1256,10,39700
19910,3,1256,10,39700
19911,4,1256,10,39700
19912,0,1667,11,41685
19913,1,1667,11,41685
19914,2,1667,11,41685
19915,3,1667,11,41685
19916,4,1667,11,41685
19917,0,2325,11,42876
19918,1,2325,11,42876
19919,2,2325,11,42876
19920,3,2325,11,42876
19921,4,2325,11,42876
19922,0,2325,111,43670
19923,1,2325,111,43670
19924,2,2325,111,43670
19925,3,2325,111,43670
19926,4,2325,111,43670
19927,4,2327,84,50000
19928,4,2327,85,50000
19929,4,2083,84,50000
19930,4,2083,85,50000
20265,0,1257,10,43670
20266,1,1257,10,43670
20267,2,1257,10,43670
20268,3,1257,10,43670
20269,4,1257,10,43670
20270,0,1665,11,45655
20271,1,1665,11,45655
20272,2,1665,11,45655
20273,3,1665,11,45655
20274,4,1665,11,45655
20275,0,2326,11,46846
20276,1,2326,11,46846
20277,2,2326,11,46846
20278,3,2326,11,46846
20279,4,2326,11,46846
20280,0,2326,111,47640
20281,1,2326,111,47640
20282,2,2326,111,47640
20283,3,2326,111,47640
20284,4,2326,111,47640
20285,4,2327,84,50000
20286,4,2327,85,50000
20287,4,1666,84,50000
20288,4,1666,85,50000
19714,0,2046,111,50000
19715,1,2046,111,50000
19716,2,2046,111,50000
19717,3,2046,111,50000
19718,4,2046,111,50000
19719,4,2160,84,50000
19720,4,2160,85,50000
19931,0,1258,10,39700
19932,1,1258,10,39700
19933,2,1258,10,39700
19934,3,1258,10,39700
19935,4,1258,10,39700
19936,0,1676,11,41685
19937,1,1676,11,41685
19938,2,1676,11,41685
19939,3,1676,11,41685
19940,4,1676,11,41685
19941,0,2329,11,42876
19942,1,2329,11,42876
19943,2,2329,11,42876
19944,3,2329,11,42876
19945,4,2329,11,42876
19946,0,2329,111,43670
19947,1,2329,111,43670
19948,2,2329,111,43670
19949,3,2329,111,43670
19950,4,2329,111,43670
19951,4,2331,84,50000
19952,4,2331,85,50000
19953,4,2084,84,50000
19954,4,2084,85,50000
20289,0,1259,10,43670
20290,1,1259,10,43670
20291,2,1259,10,43670
20292,3,1259,10,43670
20293,4,1259,10,43670
20294,0,1674,11,45655
20295,1,1674,11,45655
20296,2,1674,11,45655
20297,3,1674,11,45655
20298,4,1674,11,45655
20299,0,2330,11,46846
20300,1,2330,11,46846
20301,2,2330,11,46846
20302,3,2330,11,46846
20303,4,2330,11,46846
20304,0,2330,111,47640
20305,1,2330,111,47640
20306,2,2330,111,47640
20307,3,2330,111,47640
20308,4,2330,111,47640
20309,4,2331,84,50000
20310,4,2331,85,50000
20311,4,1675,84,50000
20312,4,1675,85,50000
19721,0,2049,111,50000
19722,1,2049,111,50000
19723,2,2049,111,50000
19724,3,2049,111,50000
19725,4,2049,111,50000
19726,4,2161,84,50000
19727,4,2161,85,50000
19955,0,1260,10,39700
19956,1,1260,10,39700
19957,2,1260,10,39700
19958,3,1260,10,39700
19959,4,1260,10,39700
19960,0,1683,11,41685
19961,1,1683,11,41685
19962,2,1683,11,41685
19963,3,1683,11,41685
19964,4,1683,11,41685
19965,0,2333,11,42876
19966,1,2333,11,42876
19967,2,2333,11,42876
19968,3,2333,11,42876
19969,4,2333,11,42876
19970,0,2333,111,43670
19971,1,2333,111,43670
19972,2,2333,111,43670
19973,3,2333,111,43670
19974,4,2333,111,43670
19975,4,2335,84,50000
19976,4,2335,85,50000
19977,4,2085,84,50000
19978,4,2085,85,50000
20313,0,1261,10,43670
20314,1,1261,10,43670
20315,2,1261,10,43670
20316,3,1261,10,43670
20317,4,1261,10,43670
20318,0,1682,11,45655
20319,1,1682,11,45655
20320,2,1682,11,45655
20321,3,1682,11,45655
20322,4,1682,11,45655
20323,0,2334,11,46846
20324,1,2334,11,46846
20325,2,2334,11,46846
20326,3,2334,11,46846
20327,4,2334,11,46846
20328,0,2334,111,47640
20329,1,2334,111,47640
20330,2,2334,111,47640
20331,3,2334,111,47640
20332,4,2334,111,47640
20337,4,2335,84,50000
20342,4,2335,85,50000
20343,4,1387,84,50000
20344,4,1387,85,50000
19728,0,2052,111,50000
19729,1,2052,111,50000
19730,2,2052,111,50000
19731,3,2052,111,50000
19732,4,2052,111,50000
19733,4,2168,84,50000
19734,4,2168,85,50000
19979,0,1262,10,39700
19980,1,1262,10,39700
19981,2,1262,10,39700
19982,3,1262,10,39700
19983,4,1262,10,39700
19984,0,1691,11,41685
19985,1,1691,11,41685
19986,2,1691,11,41685
19987,3,1691,11,41685
19988,4,1691,11,41685
19989,0,2337,11,42876
19990,1,2337,11,42876
19991,2,2337,11,42876
19992,3,2337,11,42876
19993,4,2337,11,42876
19994,0,2337,111,43670
19995,1,2337,111,43670
19996,2,2337,111,43670
19997,3,2337,111,43670
19998,4,2337,111,43670
19999,4,2339,84,50000
20000,4,2339,85,50000
20001,4,2086,84,50000
20002,4,2086,85,50000
20345,0,1263,10,43670
20346,1,1263,10,43670
20347,2,1263,10,43670
20348,3,1263,10,43670
20349,4,1263,10,43670
20350,0,1689,11,45655
20351,1,1689,11,45655
20352,2,1689,11,45655
20353,3,1689,11,45655
20354,4,1689,11,45655
20355,0,2338,11,46846
20356,1,2338,11,46846
20357,2,2338,11,46846
20358,3,2338,11,46846
20359,4,2338,11,46846
20360,0,2338,111,47640
20361,1,2338,111,47640
20362,2,2338,111,47640
20363,3,2338,111,47640
20364,4,2338,111,47640
20369,4,2339,84,50000
20370,4,2339,85,50000
20371,4,1690,84,50000
20372,4,1690,85,50000
19735,0,2055,111,50000
19736,1,2055,111,50000
19737,2,2055,111,50000
19738,3,2055,111,50000
19739,4,2055,111,50000
19740,4,2169,84,50000
19741,4,2169,85,50000
20003,0,2345,10,39700
20004,1,2345,10,39700
20005,2,2345,10,39700
20006,3,2345,10,39700
20007,4,2345,10,39700
20008,0,1709,11,41685
20009,1,1709,11,41685
20010,2,1709,11,41685
20011,3,1709,11,41685
20012,4,1709,11,41685
20013,0,2342,11,42876
20014,1,2342,11,42876
20015,2,2342,11,42876
20016,3,2342,11,42876
20017,4,2342,11,42876
20018,0,2342,111,43670
20019,1,2342,111,43670
20020,2,2342,111,43670
20021,3,2342,111,43670
20022,4,2342,111,43670
20023,4,2344,84,50000
20024,4,2344,85,50000
20025,4,2087,84,50000
20026,4,2087,85,50000
20373,0,2346,10,43670
20374,1,2346,10,43670
20375,2,2346,10,43670
20376,3,2346,10,43670
20377,4,2346,10,43670
20378,0,1706,11,45655
20379,1,1706,11,45655
20380,2,1706,11,45655
20381,3,1706,11,45655
20382,4,1706,11,45655
20383,0,2343,11,46846
20384,1,2343,11,46846
20385,2,2343,11,46846
20386,3,2343,11,46846
20387,4,2343,11,46846
20388,0,2343,111,47640
20389,1,2343,111,47640
20390,2,2343,111,47640
20391,3,2343,111,47640
20392,4,2343,111,47640
20393,4,2344,84,50000
20394,4,2344,85,50000
20395,4,1707,84,50000
20396,4,1707,85,50000
20027,0,2348,5,0
20028,1,2348,5,0
20029,2,2348,5,0
20030,3,2348,5,0
20031,4,2348,5,0
20032,0,2349,8,2382
20033,1,2349,8,2382
20034,2,2349,8,2382
20035,3,2349,8,2382
20036,4,2349,8,2382
20037,0,2350,9,3970
20038,1,2350,9,3970
20039,2,2350,9,3970
20040,3,2350,9,3970
20041,4,2350,9,3970
20042,0,2351,10,13895
20043,1,2351,10,13895
20044,2,2351,10,13895
20045,3,2351,10,13895
20046,4,2351,10,13895
20047,0,2352,10,19850
20048,1,2352,10,19850
20049,2,2352,10,19850
20050,3,2352,10,19850
20051,4,2352,10,19850
20052,0,2353,10,25805
20053,1,2353,10,25805
20054,2,2353,10,25805
20055,3,2353,10,25805
20056,4,2353,10,25805
20057,0,2354,10,35730
20058,1,2354,10,35730
20059,2,2354,10,35730
20060,3,2354,10,35730
20061,4,2354,10,35730
20062,0,2355,10,38906
20063,1,2355,10,38906
20064,2,2355,10,38906
20065,3,2355,10,38906
20066,4,2355,10,38906
20067,0,2356,1,100
21404,1,2356,1,100
21405,2,2356,1,100
21406,3,2356,1,100
21407,4,2356,1,100
20072,0,2357,111,1000
21408,1,2357,111,1000
21409,2,2357,111,1000
21410,3,2357,111,1000
21411,4,2357,111,1000
20073,0,2358,111,39700
20074,1,2358,111,39700
20075,2,2358,111,39700
20076,3,2358,111,39700
20077,4,2358,111,39700
20078,0,2351,11,41685
20079,1,2351,11,41685
20080,2,2351,11,41685
20081,3,2351,11,41685
20082,4,2351,11,41685
20083,0,2360,11,42876
20084,1,2360,11,42876
20085,2,2360,11,42876
20086,3,2360,11,42876
20087,4,2360,11,42876
20088,0,2360,111,43670
20089,1,2360,111,43670
20090,2,2360,111,43670
20091,3,2360,111,43670
20092,4,2360,111,43670
20097,4,2361,84,50000
20098,4,2361,85,50000
20099,4,2362,84,50000
20100,4,2362,85,50000
20397,0,2363,10,43670
20398,1,2363,10,43670
20399,2,2363,10,43670
20400,3,2363,10,43670
20401,4,2363,10,43670
20402,0,2364,11,45655
20403,1,2364,11,45655
20404,2,2364,11,45655
20405,3,2364,11,45655
20406,4,2364,11,45655
20407,0,2365,11,46846
20408,1,2365,11,46846
20409,2,2365,11,46846
20410,3,2365,11,46846
20411,4,2365,11,46846
20412,0,2365,111,47640
20413,1,2365,111,47640
20414,2,2365,111,47640
20415,3,2365,111,47640
20416,4,2365,111,47640
20421,4,2361,84,50000
20422,4,2361,85,50000
20423,4,2366,84,50000
20424,4,2366,85,50000
21186,4,2308,19,10000
21187,4,2341,19,10000
21412,0,2356,101,200
21413,1,2356,101,200
21414,2,2356,101,200
21415,3,2356,101,200
21416,4,2356,101,200
21417,0,2356,101,200
21418,1,2356,101,200
21419,2,2356,101,200
21420,3,2356,101,200
21421,4,2356,101,200
21422,0,2356,101,200
21423,1,2356,101,200
21424,2,2356,101,200
21425,3,2356,101,200
21426,4,2356,101,200
21427,0,2357,111,20000
21428,1,2357,111,20000
21429,2,2357,111,20000
21430,3,2357,111,20000
21431,4,2357,111,20000
21432,0,2357,111,20000
21433,1,2357,111,20000
21434,2,2357,111,20000
21435,3,2357,111,20000
21436,4,2357,111,20000
21437,0,2357,111,20000
21438,1,2357,111,20000
21439,2,2357,111,20000
21440,3,2357,111,20000
21441,4,2357,111,20000
21442,0,2357,11,25604
21443,1,2357,11,25604
21444,2,2357,11,25604
21445,3,2357,11,25604
21446,4,2357,11,25604
21447,0,2357,111,25574
21448,1,2357,111,25574
21449,2,2357,111,25574
21450,3,2357,111,25574
21451,4,2357,111,25574
21452,0,2357,111,27416
21453,1,2357,111,27416
21454,2,2357,111,27416
21455,3,2357,111,27416
21456,4,2357,111,27416
21457,0,2357,111,28644
21458,1,2357,111,28644
21459,2,2357,111,28644
21460,3,2357,111,28644
21461,4,2357,111,28644
21670,0,2516,19,10000
21671,0,2514,19,10000
21724,4,1454,82,10000
21725,4,1453,82,10000
21726,4,1456,82,10000
21727,4,1455,82,10000
21728,4,1469,82,10000
21729,4,1468,82,10000
21730,4,1467,82,10000
21731,4,1466,82,10000
21732,4,1476,82,10000
21733,4,1474,82,10000
21734,4,1473,82,10000
21735,0,1493,82,10000
21736,1,1493,82,10000
21737,2,1493,82,10000
21738,3,1493,82,10000
21739,4,1493,82,10000
21740,4,1489,82,10000
21741,0,1470,82,10000
21742,1,1470,82,10000
21743,2,1470,82,10000
21744,3,1470,82,10000
21745,4,1470,82,10000
21746,4,2124,82,10000
21748,4,2127,82,10000
21750,4,2123,82,10000
21752,4,2141,82,10000
21754,4,2140,82,10000
21756,4,2155,82,10000
21757,4,2154,82,10000
21758,4,2164,82,10000
21759,4,2162,82,10000
21760,0,1458,82,10000
21761,1,1458,82,10000
21762,2,1458,82,10000
21763,3,1458,82,10000
21764,4,1458,82,10000
21765,4,1465,82,10000
21766,4,1484,82,10000
21767,4,1480,82,10000
21768,4,1493,82,10000
21769,0,2128,82,10000
21770,1,2128,82,10000
21771,2,2128,82,10000
21772,3,2128,82,10000
21773,4,2128,82,10000
21781,4,1733,19,10000
21782,4,1734,19,10000
21783,4,2517,19,10000
21784,4,2518,19,10000
23539,4,2623,19,10000
23540,4,2622,19,10000
23541,4,2623,19,10000
23542,4,2622,19,10000
23543,4,2308,19,10000
23544,4,2341,19,10000
23712,0,1615,86,48000
23713,1,1615,86,48000
23714,2,1615,86,48000
23715,3,1615,86,48000
23716,4,1615,86,48000
23717,0,2631,86,48000
23718,1,2631,86,48000
23719,2,2631,86,48000
23720,3,2631,86,48000
23721,4,2631,86,48000
23722,0,2632,86,48000
23723,1,2632,86,48000
23724,2,2632,86,48000
23725,3,2632,86,48000
23726,4,2632,86,48000
23727,0,2297,86,48000
23728,1,2297,86,48000
23729,2,2297,86,48000
23730,3,2297,86,48000
23731,4,2297,86,48000
23732,0,2634,86,48000
23733,1,2634,86,48000
23734,2,2634,86,48000
23735,3,2634,86,48000
23736,4,2634,86,48000
23737,4,2636,84,50000
23738,4,2630,84,50000
23739,4,2635,84,50000
23740,4,2642,82,10000
23770,0,1631,86,48000
23771,1,1631,86,48000
23772,2,1631,86,48000
23773,3,1631,86,48000
23774,4,1631,86,48000
23775,0,2657,86,48000
23776,1,2657,86,48000
23777,2,2657,86,48000
23778,3,2657,86,48000
23779,4,2657,86,48000
23780,0,2658,86,48000
23781,1,2658,86,48000
23782,2,2658,86,48000
23783,3,2658,86,48000
23784,4,2658,86,48000
23785,0,2305,86,48000
23786,1,2305,86,48000
23787,2,2305,86,48000
23788,3,2305,86,48000
23789,4,2305,86,48000
23790,0,2660,86,48000
23791,1,2660,86,48000
23792,2,2660,86,48000
23793,3,2660,86,48000
23794,4,2660,86,48000
23799,4,2662,84,50000
23804,4,2656,84,50000
23806,4,2661,84,50000
23807,0,1639,86,48000
23808,1,1639,86,48000
23809,2,1639,86,48000
23810,3,1639,86,48000
23811,4,1639,86,48000
23812,0,2664,86,48000
23813,1,2664,86,48000
23814,2,2664,86,48000
23815,3,2664,86,48000
23816,4,2664,86,48000
23817,0,2665,86,48000
23818,1,2665,86,48000
23819,2,2665,86,48000
23820,3,2665,86,48000
23821,4,2665,86,48000
23822,0,2310,86,48000
23823,1,2310,86,48000
23824,2,2310,86,48000
23825,3,2310,86,48000
23826,4,2310,86,48000
23827,0,2667,86,48000
23828,1,2667,86,48000
23829,2,2667,86,48000
23830,3,2667,86,48000
23831,4,2667,86,48000
23832,4,2669,84,50000
23833,4,2663,84,50000
23834,4,2668,84,50000
23835,4,2675,82,10000
23873,0,1655,86,48000
23874,1,1655,86,48000
23875,2,1655,86,48000
23876,3,1655,86,48000
23877,4,1655,86,48000
23878,0,2690,86,48000
23879,1,2690,86,48000
23880,2,2690,86,48000
23881,3,2690,86,48000
23882,4,2690,86,48000
23883,0,2691,86,48000
23884,1,2691,86,48000
23885,2,2691,86,48000
23886,3,2691,86,48000
23887,4,2691,86,48000
23888,0,2318,86,48000
23889,1,2318,86,48000
23890,2,2318,86,48000
23891,3,2318,86,48000
23892,4,2318,86,48000
23893,0,2694,86,48000
23894,1,2694,86,48000
23895,2,2694,86,48000
23896,3,2694,86,48000
23897,4,2694,86,48000
23898,4,2693,84,50000
23899,4,2689,84,50000
23900,4,2695,84,50000
23901,0,1663,86,48000
23902,1,1663,86,48000
23903,2,1663,86,48000
23904,3,1663,86,48000
23905,4,1663,86,48000
23906,0,2697,86,48000
23907,1,2697,86,48000
23908,2,2697,86,48000
23909,3,2697,86,48000
23910,4,2697,86,48000
23911,0,2698,86,48000
23912,1,2698,86,48000
23913,2,2698,86,48000
23914,3,2698,86,48000
23915,4,2698,86,48000
23916,0,2322,86,48000
23917,1,2322,86,48000
23918,2,2322,86,48000
23919,3,2322,86,48000
23920,4,2322,86,48000
23921,0,2700,86,48000
23922,1,2700,86,48000
23923,2,2700,86,48000
23924,3,2700,86,48000
23925,4,2700,86,48000
23926,4,2702,84,50000
23927,4,2696,84,50000
23928,4,2701,84,50000
23929,4,2708,82,10000
23930,0,1668,86,48000
23931,1,1668,86,48000
23932,2,1668,86,48000
23933,3,1668,86,48000
23934,4,1668,86,48000
23935,0,2710,86,48000
23936,1,2710,86,48000
23937,2,2710,86,48000
23938,3,2710,86,48000
23939,4,2710,86,48000
23940,0,2711,86,48000
23941,1,2711,86,48000
23942,2,2711,86,48000
23943,3,2711,86,48000
23944,4,2711,86,48000
23945,0,2326,86,48000
23946,1,2326,86,48000
23947,2,2326,86,48000
23948,3,2326,86,48000
23949,4,2326,86,48000
23950,0,2713,86,48000
23951,1,2713,86,48000
23952,2,2713,86,48000
23953,3,2713,86,48000
23954,4,2713,86,48000
23955,4,2715,84,50000
23956,4,2709,84,50000
23957,4,2714,84,50000
23958,0,1677,86,48000
23959,1,1677,86,48000
23960,2,1677,86,48000
23961,3,1677,86,48000
23962,4,1677,86,48000
23963,0,2717,86,48000
23964,1,2717,86,48000
23965,2,2717,86,48000
23966,3,2717,86,48000
23967,4,2717,86,48000
23968,0,2718,86,48000
23969,1,2718,86,48000
23970,2,2718,86,48000
23971,3,2718,86,48000
23972,4,2718,86,48000
23973,0,2330,86,48000
23974,1,2330,86,48000
23975,2,2330,86,48000
23976,3,2330,86,48000
23977,4,2330,86,48000
23978,0,2720,86,48000
23979,1,2720,86,48000
23980,2,2720,86,48000
23981,3,2720,86,48000
23982,4,2720,86,48000
23983,4,2722,84,50000
23984,4,2716,84,50000
23985,4,2721,84,50000
23986,0,1684,86,48000
23987,1,1684,86,48000
23988,2,1684,86,48000
23989,3,1684,86,48000
23990,4,1684,86,48000
23991,0,2724,86,48000
23992,1,2724,86,48000
23993,2,2724,86,48000
23994,3,2724,86,48000
23995,4,2724,86,48000
23996,0,2725,86,48000
23997,1,2725,86,48000
23998,2,2725,86,48000
23999,3,2725,86,48000
24000,4,2725,86,48000
24001,0,2334,86,48000
24002,1,2334,86,48000
24003,2,2334,86,48000
24004,3,2334,86,48000
24005,4,2334,86,48000
24006,0,2727,86,48000
24007,1,2727,86,48000
24008,2,2727,86,48000
24009,3,2727,86,48000
24010,4,2727,86,48000
24011,4,2729,84,50000
24012,4,2723,84,50000
24013,4,2728,84,50000
24014,4,2735,82,10000
24015,0,1692,86,48000
24016,1,1692,86,48000
24017,2,1692,86,48000
24018,3,1692,86,48000
24019,4,1692,86,48000
24020,0,2737,86,48000
24021,1,2737,86,48000
24022,2,2737,86,48000
24023,3,2737,86,48000
24024,4,2737,86,48000
24025,0,2738,86,48000
24026,1,2738,86,48000
24027,2,2738,86,48000
24028,3,2738,86,48000
24029,4,2738,86,48000
24030,0,2338,86,48000
24031,1,2338,86,48000
24032,2,2338,86,48000
24033,3,2338,86,48000
24034,4,2338,86,48000
24035,0,2740,86,48000
24036,1,2740,86,48000
24037,2,2740,86,48000
24038,3,2740,86,48000
24039,4,2740,86,48000
24040,4,2742,84,50000
24041,4,2736,84,50000
24042,4,2741,84,50000
24043,0,1704,86,48000
24044,1,1704,86,48000
24045,2,1704,86,48000
24046,3,1704,86,48000
24047,4,1704,86,48000
24048,0,2744,86,48000
24049,1,2744,86,48000
24050,2,2744,86,48000
24051,3,2744,86,48000
24052,4,2744,86,48000
24053,0,2745,86,48000
24054,1,2745,86,48000
24055,2,2745,86,48000
24056,3,2745,86,48000
24057,4,2745,86,48000
24058,0,2343,86,48000
24059,1,2343,86,48000
24060,2,2343,86,48000
24061,3,2343,86,48000
24062,4,2343,86,48000
24063,0,2746,86,48000
24064,1,2746,86,48000
24065,2,2746,86,48000
24066,3,2746,86,48000
24067,4,2746,86,48000
24068,4,2748,84,50000
24069,4,2743,84,50000
24070,4,2747,84,50000
24071,0,2353,86,48000
24072,1,2353,86,48000
24073,2,2353,86,48000
24074,3,2353,86,48000
24075,4,2353,86,48000
24076,0,2750,86,48000
24077,1,2750,86,48000
24078,2,2750,86,48000
24079,3,2750,86,48000
24080,4,2750,86,48000
24081,0,2751,86,48000
24082,1,2751,86,48000
24083,2,2751,86,48000
24084,3,2751,86,48000
24085,4,2751,86,48000
24086,0,2365,86,48000
24087,1,2365,86,48000
24088,2,2365,86,48000
24089,3,2365,86,48000
24090,4,2365,86,48000
24091,0,2752,86,48000
24092,1,2752,86,48000
24093,2,2752,86,48000
24094,3,2752,86,48000
24095,4,2752,86,48000
24096,4,2754,84,50000
24097,4,2359,84,50000
24098,4,2753,84,50000
24853,4,2633,17,50000
24855,4,2659,17,50000
24856,4,2666,17,50000
24858,4,2692,17,50000
24859,4,2699,17,50000
24860,4,2712,17,50000
24861,4,2719,17,50000
24862,4,2726,17,50000
24863,4,2739,17,50000
24864,4,2749,17,50000
24865,4,2755,17,50000
24943,4,2641,82,10000
24945,4,2674,82,10000
24947,4,2707,82,10000
24948,4,2734,82,10000
24949,4,2640,82,10000
24951,4,2673,82,10000
24953,4,2706,82,10000
24954,4,2733,82,10000
24955,4,2639,82,10000
24957,4,2672,82,10000
24959,4,2705,82,10000
24960,4,2732,82,10000
24961,4,2638,82,10000
24963,4,2671,82,10000
24965,4,2704,82,10000
24966,4,2731,82,10000
24967,4,2637,82,10000
24969,4,2670,82,10000
24971,4,2703,82,10000
24972,4,2730,82,10000
24973,4,2636,85,50000
24974,4,2630,85,50000
24975,4,2635,85,50000
24979,4,2662,85,50000
24980,4,2656,85,50000
24982,4,2661,85,50000
24983,4,2669,85,50000
24984,4,2663,85,50000
24985,4,2668,85,50000
24989,4,2693,85,50000
24990,4,2689,85,50000
24991,4,2695,85,50000
24992,4,2702,85,50000
24993,4,2696,85,50000
24994,4,2701,85,50000
24995,4,2715,85,50000
24996,4,2709,85,50000
24997,4,2714,85,50000
24998,4,2722,85,50000
24999,4,2716,85,50000
25000,4,2721,85,50000
25001,4,2729,85,50000
25002,4,2723,85,50000
25003,4,2728,85,50000
25004,4,2742,85,50000
25005,4,2736,85,50000
25006,4,2741,85,50000
25007,4,2748,85,50000
25008,4,2743,85,50000
25009,4,2747,85,50000
25010,4,2754,85,50000
25011,4,2359,85,50000
25012,4,2753,85,50000
25029,0,2296,11,48500
25030,1,2296,11,48500
25031,2,2296,11,48500
25032,3,2296,11,48500
25033,4,2296,11,48500
25034,0,2076,11,49000
25035,1,2076,11,49000
25036,2,2076,11,49000
25037,3,2076,11,49000
25038,4,2076,11,49000
25039,0,2634,11,49500
25040,1,2634,11,49500
25041,2,2634,11,49500
25042,3,2634,11,49500
25043,4,2634,11,49500
25059,0,2304,11,48500
25060,1,2304,11,48500
25061,2,2304,11,48500
25062,3,2304,11,48500
25063,4,2304,11,48500
25064,0,2078,11,49000
25065,1,2078,11,49000
25066,2,2078,11,49000
25067,3,2078,11,49000
25068,4,2078,11,49000
25069,0,2660,11,49500
25070,1,2660,11,49500
25071,2,2660,11,49500
25072,3,2660,11,49500
25073,4,2660,11,49500
25074,0,2309,11,48500
25075,1,2309,11,48500
25076,2,2309,11,48500
25077,3,2309,11,48500
25078,4,2309,11,48500
25079,0,2079,11,49000
25080,1,2079,11,49000
25081,2,2079,11,49000
25082,3,2079,11,49000
25083,4,2079,11,49000
25084,0,2667,11,49500
25085,1,2667,11,49500
25086,2,2667,11,49500
25087,3,2667,11,49500
25088,4,2667,11,49500
25104,0,2317,11,48500
25105,1,2317,11,48500
25106,2,2317,11,48500
25107,3,2317,11,48500
25108,4,2317,11,48500
25109,0,2081,11,49000
25110,1,2081,11,49000
25111,2,2081,11,49000
25112,3,2081,11,49000
25113,4,2081,11,49000
